   2.112000000000000D+03   2.225913148568111D+00   1.000000000000000D+00   2.139487294693470D+00  -4.519136435783838D+00   2.678304010156692D+01   6.193179200708762D-01  -7.450311925430612D-01   2.477374336206538D-01
   2.112000000000000D+03   1.427068009170171D+00   1.000000000000000D+00  -4.747720058164063D+00   1.568169078513638D+00   2.449174719049920D+01  -8.234677476500919D-01   5.358138864929402D-01  -1.865592335463863D-01
   2.112000000000000D+03   2.928310994597783D+00   1.000000000000000D+00   4.051189260772037D+00   2.930506028088725D+00   2.646236426971598D+01   7.105106662848711D-01   2.563052484179645D-01  -6.553489244126628D-01
   2.112000000000000D+03   4.594023599328478D+00   1.000000000000000D+00  -4.721928300667185D+00  -1.644199845922417D+00   2.448215582257340D+01  -9.255389981174259D-01  -3.747542916714094D-01  -5.419210124779705D-02
   2.112000000000000D+03   2.158635290958832D+00   1.000000000000000D+00  -3.679906104709170D+00   3.385009758513209D+00   1.966754808435951D+01  -2.260364456209029D-01   4.493177012626431D-01  -8.643038404306225D-01
   2.112000000000000D+03   1.945863113906037D+01   1.000000000000000D+00  -3.108650060948622D+00  -3.916158169286448D+00   2.199229154058115D+01  -4.309839119932338D-01  -7.182161665329250D-01  -5.462768581349188D-01
   2.112000000000000D+03   3.764640394077617D+00   1.000000000000000D+00  -2.360655917077190D+00  -4.407641506463168D+00   2.519812468228261D+01  -1.770962848239658D-01  -8.499256558874548D-01   4.962492169926602D-01
   2.112000000000000D+03   4.417958231104649D+00   1.000000000000000D+00  -4.174833930640824D+00   2.751501710016045D+00   2.283295858014663D+01  -4.602825597097704D-01   8.736898481621452D-01  -1.574992522059361D-01
   2.112000000000000D+03   1.907066253701828D+00   1.000000000000000D+00  -3.229372114882977D+00  -3.817218326626329D+00   2.287555486733525D+01  -5.415357763067808D-01  -7.882728449001796D-01  -2.921727656247063D-01
   2.112000000000000D+03   3.181824250378273D+00   1.000000000000000D+00  -2.413070905688652D+00  -4.379165310038704D+00   2.534056305359926D+01  -3.040291567591377D-01  -8.061057824615717D-01   5.077004425075330D-01
